epoch;model;time;training_time;testing_time;delta_time;emissions;dataset;encoding;num_slices;num_dimensions;accuracy
epoch;1;Wisard;2025-05-24 23:26:03;0.0730;1.1030;1.1760;;Wine Quality;Scatter Code;50;50;40.75
epoch;1;Wisard;2025-05-24 23:26:09;0.0644;0.9783;1.0427;;Wine Quality;Scatter Code;50;50;42.38
epoch;1;Wisard;2025-05-24 23:26:16;0.0615;1.3372;1.3986;;Wine Quality;Scatter Code;50;50;41.68
epoch;1;Wisard;2025-05-24 23:26:23;0.0653;1.0936;1.1589;;Wine Quality;Scatter Code;50;50;39.07
epoch;1;Wisard;2025-05-24 23:26:30;0.0675;1.0207;1.0882;;Wine Quality;Scatter Code;50;50;42.89
epoch;1;Wisard;2025-05-24 23:26:37;0.0779;0.9859;1.0639;;Wine Quality;Scatter Code;50;50;42.84
epoch;1;Wisard;2025-05-24 23:26:44;0.0190;0.1714;0.1903;;Statlog (Vehicle Silhouettes);Scatter Code;50;50;20.0
epoch;1;Wisard;2025-05-24 23:26:49;0.0188;0.2176;0.2364;;Statlog (Vehicle Silhouettes);Scatter Code;50;50;20.0
epoch;1;Wisard;2025-05-24 23:26:55;0.0149;0.1711;0.1859;;Statlog (Vehicle Silhouettes);Scatter Code;50;50;20.0
epoch;1;Wisard;2025-05-24 23:27:01;0.0334;0.2456;0.2790;;Statlog (Vehicle Silhouettes);Scatter Code;50;50;20.0
epoch;1;Wisard;2025-05-24 23:27:06;0.0148;0.1661;0.1809;;Statlog (Vehicle Silhouettes);Scatter Code;50;50;20.0
epoch;1;Wisard;2025-05-24 23:27:12;0.0163;0.1713;0.1876;;Statlog (Vehicle Silhouettes);Scatter Code;50;50;20.0
epoch;1;Wisard;2025-05-24 23:27:18;0.0171;0.1746;0.1917;;Statlog (Vehicle Silhouettes);Scatter Code;50;50;20.0
